cddept,cdreseau,inseecommuneprinc,nomcommuneprinc,cdreseauamont,nomreseauamont,pourcentdebit,referenceprel,dateprel,heureprel,conclusionprel,ugelib,distrlib,moalib,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim,month,year,latitude,longitude
02B,02B000493,2B179,NOVALE,02B000491,RESERVOIR NOVALE,100 %,02B00075390,2017-03-02,07h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,NOVALE,MAIRIE DE NOVALE,MAIRIE DE NOVALE,C,C,C,C,3,2017,42.3096,9.41489
02B,02B000493,2B179,NOVALE,,,,02B00076316,2017-06-28,06h05,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante,NOVALE,MAIRIE DE NOVALE,MAIRIE DE NOVALE,N,C,N,C,6,2017,42.3096,9.41489
02B,02B000493,2B179,NOVALE,02B000491,RESERVOIR NOVALE,100 %,02B00076318,2017-09-07,07h00,Eau d'alimentation non-conforme aux limites de qualité et conforme aux références de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante,NOVALE,MAIRIE DE NOVALE,MAIRIE DE NOVALE,N,C,C,C,9,2017,42.3096,9.41489
02B,02B000493,2B179,NOVALE,,,,02B00078028,2017-11-15,07h00,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante,NOVALE,MAIRIE DE NOVALE,MAIRIE DE NOVALE,N,C,N,C,11,2017,42.3096,9.41489
02B,02B000494,2B179,NOVALE,02B000492,RESERVOIR COZZI,100 %,02B00075389,2017-03-02,07h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,NOVALE,MAIRIE DE NOVALE,MAIRIE DE NOVALE,C,C,C,C,3,2017,42.3096,9.41489
02B,02B000494,2B179,NOVALE,,,,02B00076317,2017-06-28,06h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,NOVALE,MAIRIE DE NOVALE,MAIRIE DE NOVALE,C,C,C,C,6,2017,42.3096,9.41489
02B,02B000494,2B179,NOVALE,,,,02B00078029,2017-11-15,07h10,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante,NOVALE,MAIRIE DE NOVALE,MAIRIE DE NOVALE,N,C,N,C,11,2017,42.3096,9.41489
02B,02B000509,2B255,QUERCITELLO,02B000507,RESERVOIR QUERCITELLO,100 %,02B00075531,2017-02-28,07h45,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,QUERCITELLO,MAIRIE DE QUERCITELLO,MAIRIE DE QUERCITELLO,C,C,C,N,2,2017,42.4257535,9.3499207
02B,02B000509,2B255,QUERCITELLO,02B000507,RESERVOIR QUERCITELLO,100 %,02B00076485,2017-06-12,08h00,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,QUERCITELLO,MAIRIE DE QUERCITELLO,MAIRIE DE QUERCITELLO,C,C,C,N,6,2017,42.4257535,9.3499207
02B,02B000509,2B255,QUERCITELLO,,,,02B00076486,2017-07-17,07h25,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,QUERCITELLO,MAIRIE DE QUERCITELLO,MAIRIE DE QUERCITELLO,C,C,C,C,7,2017,42.4257535,9.3499207
02B,02B000509,2B255,QUERCITELLO,,,,02B00078104,2017-11-27,07h35,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,QUERCITELLO,MAIRIE DE QUERCITELLO,MAIRIE DE QUERCITELLO,C,C,C,C,11,2017,42.4257535,9.3499207
02B,02B000510,2B255,QUERCITELLO,02B000508,RESERVOIR PRATO,100 %,02B00075530,2017-02-28,08h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,QUERCITELLO,MAIRIE DE QUERCITELLO,MAIRIE DE QUERCITELLO,C,C,C,C,2,2017,42.4257535,9.3499207
02B,02B000510,2B255,QUERCITELLO,,,,02B00076487,2017-05-02,07h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,QUERCITELLO,MAIRIE DE QUERCITELLO,MAIRIE DE QUERCITELLO,C,C,C,C,5,2017,42.4257535,9.3499207
02B,02B000510,2B255,QUERCITELLO,,,,02B00078105,2017-11-27,07h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,QUERCITELLO,MAIRIE DE QUERCITELLO,MAIRIE DE QUERCITELLO,C,C,C,C,11,2017,42.4257535,9.3499207
02B,02B000530,2B033,BASTIA,,,,02B00075877,2017-01-04,10h45,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,1,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075878,2017-01-09,09h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,1,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075879,2017-01-11,10h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,1,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075880,2017-01-16,10h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,1,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075881,2017-01-19,06h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,1,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075882,2017-01-24,07h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,1,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075883,2017-01-23,07h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,1,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075884,2017-01-31,10h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,1,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075885,2017-02-07,09h25,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,2,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075886,2017-02-06,10h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,2,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075887,2017-02-13,09h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,2,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075888,2017-02-15,09h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,2,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075889,2017-02-20,08h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,2,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075890,2017-02-21,06h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,2,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075891,2017-03-01,10h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,3,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075892,2017-03-14,06h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,3,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075893,2017-03-16,06h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,3,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075894,2017-03-09,06h00,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,N,3,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075895,2017-03-06,09h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,3,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075896,2017-03-20,09h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,3,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075897,2017-03-22,08h45,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,3,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075898,2017-03-28,09h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,3,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075899,2017-03-29,09h45,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,3,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075900,2017-04-04,08h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,4,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075901,2017-04-06,08h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,4,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075902,2017-04-10,07h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,4,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075903,2017-04-18,10h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,4,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075904,2017-04-20,06h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,4,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075905,2017-04-25,09h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,4,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075906,2017-04-26,07h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,4,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075907,2017-05-03,07h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,5,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075908,2017-05-02,09h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,5,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075909,2017-02-01,08h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,2,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075910,2017-01-12,09h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,1,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075911,2017-01-18,10h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,1,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075912,2017-01-25,10h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,1,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075913,2017-02-02,10h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,2,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075914,2017-02-08,09h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,2,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075915,2017-02-14,09h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,2,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075916,2017-02-22,13h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,2,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075917,2017-03-02,09h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,3,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075918,2017-03-15,10h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,3,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075919,2017-03-08,09h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,3,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075920,2017-03-23,10h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,3,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075921,2017-03-30,09h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,3,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075922,2017-04-05,09h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,4,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075923,2017-04-11,09h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,4,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075924,2017-04-19,09h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,4,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075925,2017-04-24,10h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,4,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075926,2017-05-02,10h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,5,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075927,2017-05-11,09h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,5,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075928,2017-05-10,09h25,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,5,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075929,2017-05-17,10h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,5,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00075930,2017-06-19,10h15,Eau d'alimentation non-conforme aux limites de qualité et conforme aux références de qualité. Présence de germes témoins de contamination fécale.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,N,C,C,C,6,2017,42.6993979,9.4509187
02B,02B000530,2B037,BIGUGLIA,02B000529,CHLOROMETRES SUARICCIO,50 %,02B00075946,2017-06-13,09h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,6,2017,42.6269896,9.4208224
02B,02B000530,2B037,BIGUGLIA,02B000529,CHLOROMETRES SUARICCIO,50 %,02B00075947,2017-06-06,09h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,6,2017,42.6269896,9.4208224
02B,02B000530,2B037,BIGUGLIA,02B000529,CHLOROMETRES SUARICCIO,50 %,02B00075948,2017-06-26,09h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,6,2017,42.6269896,9.4208224
02B,02B000530,2B037,BIGUGLIA,02B000528,USINE DU LANCONE,50 %,02B00075949,2017-01-25,08h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,1,2017,42.6269896,9.4208224
02B,02B000530,2B037,BIGUGLIA,02B000528,USINE DU LANCONE,50 %,02B00075950,2017-04-26,07h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,4,2017,42.6269896,9.4208224
02B,02B000530,2B037,BIGUGLIA,02B000528,USINE DU LANCONE,50 %,02B00075951,2017-04-06,07h35,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,4,2017,42.6269896,9.4208224
02B,02B000530,2B037,BIGUGLIA,02B000528,USINE DU LANCONE,50 %,02B00075952,2017-03-07,07h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,3,2017,42.6269896,9.4208224
02B,02B000530,2B037,BIGUGLIA,02B000529,CHLOROMETRES SUARICCIO,50 %,02B00075955,2017-06-21,07h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,6,2017,42.6269896,9.4208224
02B,02B000530,2B033,BASTIA,,,,02B00076896,2017-05-16,09h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,5,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00076897,2017-05-22,08h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,5,2017,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00076898,2017-05-30,10h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,5,2017,42.6993979,9.4509187
