cddept,cdreseau,inseecommuneprinc,nomcommuneprinc,cdreseauamont,nomreseauamont,pourcentdebit,referenceprel,dateprel,heureprel,conclusionprel,ugelib,distrlib,moalib,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim,month,year,latitude,longitude
02B,02B000478,2B281,SISCO,,,,02B00073382,2016-06-08,09h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,SISCO,MAIRIE DE SISCO,MAIRIE DE SISCO,C,C,C,C,6,2016,42.8109997,9.4885168
02B,02B000478,2B281,SISCO,,,,02B00073383,2016-08-03,09h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée,SISCO,MAIRIE DE SISCO,MAIRIE DE SISCO,C,C,C,N,8,2016,42.8109997,9.4885168
02B,02B000478,2B281,SISCO,02B000474,RESERVOIR TEGHIE,100 %,02B00074754,2016-09-20,09h00,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée,SISCO,MAIRIE DE SISCO,MAIRIE DE SISCO,C,C,C,N,9,2016,42.8109997,9.4885168
02B,02B000478,2B281,SISCO,,,,02B00074755,2016-11-17,08h00,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée,SISCO,MAIRIE DE SISCO,MAIRIE DE SISCO,C,C,C,N,11,2016,42.8109997,9.4885168
02B,02B000478,2B281,SISCO,,,,02B00074756,2016-10-13,09h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,SISCO,MAIRIE DE SISCO,MAIRIE DE SISCO,C,C,C,C,10,2016,42.8109997,9.4885168
02B,02B000479,2B281,SISCO,02B000475,RESERVOIR BUSSETO,100 %,02B00072287,2016-02-15,09h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,SISCO,MAIRIE DE SISCO,MAIRIE DE SISCO,C,C,C,N,2,2016,42.8109997,9.4885168
02B,02B000479,2B281,SISCO,,,,02B00073386,2016-08-03,08h50,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,SISCO,MAIRIE DE SISCO,MAIRIE DE SISCO,C,C,C,N,8,2016,42.8109997,9.4885168
02B,02B000479,2B281,SISCO,,,,02B00074759,2016-11-17,07h15,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,SISCO,MAIRIE DE SISCO,MAIRIE DE SISCO,C,C,C,N,11,2016,42.8109997,9.4885168
02B,02B000480,2B281,SISCO,02B000476,RESERVOIR PIETRAPIANA,100 %,02B00072288,2016-02-15,08h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,SISCO,MAIRIE DE SISCO,MAIRIE DE SISCO,C,C,C,C,2,2016,42.8109997,9.4885168
02B,02B000480,2B281,SISCO,,,,02B00073384,2016-08-03,08h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est trop élévée.,SISCO,MAIRIE DE SISCO,MAIRIE DE SISCO,C,C,C,C,8,2016,42.8109997,9.4885168
02B,02B000480,2B281,SISCO,,,,02B00074757,2016-11-17,07h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est trop élévée.,SISCO,MAIRIE DE SISCO,MAIRIE DE SISCO,C,C,C,C,11,2016,42.8109997,9.4885168
02B,02B000481,2B281,SISCO,02B000477,RESERVOIR BARIJANI,100 %,02B00072286,2016-02-15,09h15,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Présence de bactéries coliformes. La teneur en chlore libre est insuffisante,SISCO,MAIRIE DE SISCO,MAIRIE DE SISCO,C,C,N,C,2,2016,42.8109997,9.4885168
02B,02B000481,2B281,SISCO,,,,02B00072292,2016-04-26,10h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,SISCO,MAIRIE DE SISCO,MAIRIE DE SISCO,C,C,C,C,4,2016,42.8109997,9.4885168
02B,02B000481,2B281,SISCO,02B000477,RESERVOIR BARIJANI,100 %,02B00073381,2016-06-08,09h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,SISCO,MAIRIE DE SISCO,MAIRIE DE SISCO,C,C,C,C,6,2016,42.8109997,9.4885168
02B,02B000481,2B281,SISCO,,,,02B00073385,2016-08-03,09h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,SISCO,MAIRIE DE SISCO,MAIRIE DE SISCO,C,C,C,C,8,2016,42.8109997,9.4885168
02B,02B000481,2B281,SISCO,,,,02B00074758,2016-11-17,07h45,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est trop élévée.,SISCO,MAIRIE DE SISCO,MAIRIE DE SISCO,C,C,C,C,11,2016,42.8109997,9.4885168
02B,02B000487,2B202,PARATA,02B000486,STATION UV,100 %,02B00072032,2016-03-15,08h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,PARATA,MAIRIE DE PARATA,MAIRIE DE PARATA,C,C,C,C,3,2016,42.3701443,9.4091248
02B,02B000487,2B202,PARATA,,,,02B00072033,2016-04-14,07h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,PARATA,MAIRIE DE PARATA,MAIRIE DE PARATA,C,C,C,C,4,2016,42.3701443,9.4091248
02B,02B000487,2B202,PARATA,02B000486,STATION UV,100 %,02B00073100,2016-06-07,07h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,PARATA,MAIRIE DE PARATA,MAIRIE DE PARATA,C,C,C,C,6,2016,42.3701443,9.4091248
02B,02B000487,2B202,PARATA,,,,02B00073101,2016-07-21,07h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,PARATA,MAIRIE DE PARATA,MAIRIE DE PARATA,C,C,C,C,7,2016,42.3701443,9.4091248
02B,02B000487,2B202,PARATA,,,,02B00074574,2016-09-29,07h25,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,PARATA,MAIRIE DE PARATA,MAIRIE DE PARATA,C,C,C,C,9,2016,42.3701443,9.4091248
02B,02B000493,2B179,NOVALE,02B000491,RESERVOIR NOVALE,100 %,02B00071974,2016-01-21,07h00,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante,NOVALE,MAIRIE DE NOVALE,MAIRIE DE NOVALE,N,C,N,C,1,2016,42.3096,9.41489
02B,02B000493,2B179,NOVALE,,,,02B00073030,2016-05-11,08h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,NOVALE,MAIRIE DE NOVALE,MAIRIE DE NOVALE,C,C,C,C,5,2016,42.3096,9.41489
02B,02B000493,2B179,NOVALE,02B000491,RESERVOIR NOVALE,100 %,02B00073031,2016-08-24,07h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,NOVALE,MAIRIE DE NOVALE,MAIRIE DE NOVALE,C,C,C,C,8,2016,42.3096,9.41489
02B,02B000493,2B179,NOVALE,,,,02B00074532,2016-09-26,07h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,NOVALE,MAIRIE DE NOVALE,MAIRIE DE NOVALE,C,C,C,C,9,2016,42.3096,9.41489
02B,02B000494,2B179,NOVALE,02B000492,RESERVOIR COZZI,100 %,02B00071973,2016-04-05,07h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,NOVALE,MAIRIE DE NOVALE,MAIRIE DE NOVALE,C,C,C,C,4,2016,42.3096,9.41489
02B,02B000494,2B179,NOVALE,,,,02B00073032,2016-08-24,07h50,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Présence de bactéries coliformes. La teneur en chlore libre est insuffisante,NOVALE,MAIRIE DE NOVALE,MAIRIE DE NOVALE,C,C,N,C,8,2016,42.3096,9.41489
02B,02B000494,2B179,NOVALE,,,,02B00074533,2016-09-26,07h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,NOVALE,MAIRIE DE NOVALE,MAIRIE DE NOVALE,C,C,C,C,9,2016,42.3096,9.41489
02B,02B000509,2B255,QUERCITELLO,02B000507,RESERVOIR QUERCITELLO,100 %,02B00072127,2016-04-25,08h10,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,QUERCITELLO,MAIRIE DE QUERCITELLO,MAIRIE DE QUERCITELLO,C,C,C,N,4,2016,42.4257535,9.3499207
02B,02B000509,2B255,QUERCITELLO,02B000507,RESERVOIR QUERCITELLO,100 %,02B00073210,2016-07-04,08h40,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,QUERCITELLO,MAIRIE DE QUERCITELLO,MAIRIE DE QUERCITELLO,C,C,C,N,7,2016,42.4257535,9.3499207
02B,02B000509,2B255,QUERCITELLO,,,,02B00073211,2016-09-14,07h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,QUERCITELLO,MAIRIE DE QUERCITELLO,MAIRIE DE QUERCITELLO,C,C,C,C,9,2016,42.4257535,9.3499207
02B,02B000509,2B255,QUERCITELLO,,,,02B00074622,2016-12-01,08h20,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. Turbidité hors norme. La teneur en chlore libre est insuffisante,QUERCITELLO,MAIRIE DE QUERCITELLO,MAIRIE DE QUERCITELLO,N,C,N,N,12,2016,42.4257535,9.3499207
02B,02B000510,2B255,QUERCITELLO,02B000508,RESERVOIR PRATO,100 %,02B00073209,2016-07-04,08h55,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau agressive. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,QUERCITELLO,MAIRIE DE QUERCITELLO,MAIRIE DE QUERCITELLO,C,C,C,N,7,2016,42.4257535,9.3499207
02B,02B000510,2B255,QUERCITELLO,,,,02B00073212,2016-09-14,07h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,QUERCITELLO,MAIRIE DE QUERCITELLO,MAIRIE DE QUERCITELLO,C,C,C,C,9,2016,42.4257535,9.3499207
02B,02B000510,2B255,QUERCITELLO,,,,02B00074623,2016-12-01,08h10,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante,QUERCITELLO,MAIRIE DE QUERCITELLO,MAIRIE DE QUERCITELLO,N,C,N,C,12,2016,42.4257535,9.3499207
02B,02B000530,2B033,BASTIA,,,,02B00071736,2016-01-07,09h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,1,2016,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00071737,2016-01-05,14h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,1,2016,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00071738,2016-01-13,10h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,1,2016,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00071739,2016-01-11,07h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,1,2016,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00071740,2016-01-18,09h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,1,2016,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00071741,2016-01-21,07h45,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,1,2016,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00071742,2016-01-25,08h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,1,2016,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00071743,2016-02-01,08h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,2,2016,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00071744,2016-02-03,09h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,2,2016,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00071745,2016-02-10,09h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,2,2016,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00071746,2016-02-11,07h45,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,2,2016,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00071747,2016-02-15,07h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,2,2016,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00071748,2016-02-18,10h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,2,2016,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00071749,2016-02-22,09h45,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,2,2016,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00071750,2016-02-25,08h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,2,2016,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00071751,2016-03-01,07h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,3,2016,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00071752,2016-03-03,08h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,3,2016,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00071753,2016-03-09,09h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,3,2016,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00071754,2016-03-10,08h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,3,2016,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00071755,2016-03-17,09h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,3,2016,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00071756,2016-03-14,10h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,3,2016,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00071757,2016-03-21,08h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,3,2016,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00071758,2016-03-23,09h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,N,3,2016,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00071759,2016-03-29,07h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,3,2016,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00071760,2016-03-31,10h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,3,2016,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00071761,2016-04-13,10h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,4,2016,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00071762,2016-04-12,10h25,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,4,2016,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00071763,2016-04-14,10h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,4,2016,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00071764,2016-04-18,08h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,4,2016,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00071765,2016-04-26,07h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,4,2016,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00071766,2016-04-28,08h45,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,4,2016,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00071767,2016-04-27,09h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,4,2016,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00071768,2016-04-04,09h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,4,2016,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00071769,2016-01-06,10h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,1,2016,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00071770,2016-01-14,11h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,1,2016,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00071771,2016-01-20,08h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,1,2016,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00071772,2016-01-28,09h05,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,1,2016,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00071773,2016-02-04,11h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,2,2016,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00071774,2016-02-08,09h55,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,2,2016,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00071775,2016-02-17,09h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,2,2016,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00071776,2016-02-24,10h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,2,2016,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00071777,2016-02-29,10h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,2,2016,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00071778,2016-03-08,10h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,3,2016,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00071779,2016-03-16,10h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,3,2016,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00071780,2016-03-22,10h25,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,3,2016,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00071781,2016-03-30,09h25,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,3,2016,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00071782,2016-04-07,07h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,4,2016,42.6993979,9.4509187
