cddept,cdreseau,inseecommuneprinc,nomcommuneprinc,cdreseauamont,nomreseauamont,pourcentdebit,referenceprel,dateprel,heureprel,conclusionprel,ugelib,distrlib,moalib,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim,month,year,latitude,longitude
02B,02B000530,2B033,BASTIA,,,,02B00096019,2019-04-03,08h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,4,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00096020,2019-01-28,08h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,1,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00096021,2019-02-04,08h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,2,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00096022,2019-01-28,08h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,1,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00096023,2019-04-03,08h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,4,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00096024,2019-02-20,09h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,2,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00096025,2019-03-18,09h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,3,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00096026,2019-03-18,08h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,3,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00096027,2019-03-18,08h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,3,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00096028,2019-02-20,09h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,2,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00096029,2019-04-03,09h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,4,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00096030,2019-04-01,07h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,4,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00096061,2019-04-03,08h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,4,2019,42.6993979,9.4509187
02B,02B000530,2B120,FURIANI,,,,02B00096062,2019-02-20,08h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,2,2019,42.6584811,9.4151285
02B,02B000530,2B120,FURIANI,,,,02B00096063,2019-02-20,07h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,2,2019,42.6584811,9.4151285
02B,02B000530,2B120,FURIANI,,,,02B00096064,2019-04-25,09h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,4,2019,42.6584811,9.4151285
02B,02B000530,2B120,FURIANI,,,,02B00096065,2019-02-20,08h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,2,2019,42.6584811,9.4151285
02B,02B000530,2B353,VILLE-DI-PIETRABUGNO,,,,02B00096066,2019-04-01,08h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,4,2019,42.7127571,9.4321598
02B,02B000530,2B353,VILLE-DI-PIETRABUGNO,,,,02B00096067,2019-01-28,09h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,1,2019,42.7127571,9.4321598
02B,02B000530,2B033,BASTIA,,,,02B00096068,2019-04-17,09h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,4,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00096069,2019-04-30,07h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,4,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00096070,2019-04-24,10h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,4,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00096071,2019-02-20,08h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,2,2019,42.6993979,9.4509187
02B,02B000530,2B037,BIGUGLIA,02B000529,CHLOROMETRES SUARICCIO,50 %,02B00096086,2019-04-08,09h20,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau agressive.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,N,4,2019,42.6269896,9.4208224
02B,02B000530,2B037,BIGUGLIA,02B000528,USINE DU LANCONE,50 %,02B00096088,2019-04-25,08h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,4,2019,42.6269896,9.4208224
02B,02B000530,2B037,BIGUGLIA,02B000528,USINE DU LANCONE,50 %,02B00096089,2019-02-19,10h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,2,2019,42.6269896,9.4208224
02B,02B000530,2B037,BIGUGLIA,02B000528,USINE DU LANCONE,50 %,02B00096090,2019-01-14,10h50,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau agressive.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,N,1,2019,42.6269896,9.4208224
02B,02B000530,2B037,BIGUGLIA,02B000528,USINE DU LANCONE,50 %,02B00096091,2019-03-11,08h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,3,2019,42.6269896,9.4208224
02B,02B000530,2B033,BASTIA,,,,02B00097037,2019-05-07,09h45,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,5,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00097038,2019-05-15,08h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,5,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00097039,2019-05-23,10h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,5,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00097040,2019-05-27,08h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,5,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00097041,2019-06-03,09h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,6,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00097042,2019-06-11,07h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,6,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00097043,2019-06-20,08h05,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,6,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00097044,2019-06-24,09h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,6,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00097045,2019-07-01,09h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,7,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00097046,2019-07-08,10h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,7,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00097047,2019-07-15,07h10,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,N,7,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00097048,2019-07-25,07h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,7,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00097049,2019-07-30,07h40,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,N,7,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00097050,2019-09-02,07h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,N,9,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00097051,2019-09-04,08h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Présence de bactéries sulfito-réductrices.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,N,C,9,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00097052,2019-05-13,09h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,5,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00097053,2019-06-05,10h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,6,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00097054,2019-06-17,09h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,6,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00097055,2019-07-04,09h40,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,N,7,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00097056,2019-07-25,09h20,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,N,7,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00097057,2019-08-22,10h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,N,8,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00097058,2019-08-06,07h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme. Eau faiblement minéralisée.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,N,8,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00097059,2019-08-29,10h20,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme. Eau faiblement minéralisée.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,N,8,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00097060,2019-09-03,07h40,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme. Eau faiblement minéralisée.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,N,9,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00097061,2019-07-31,08h10,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,N,7,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00097062,2019-05-16,07h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,5,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00097063,2019-07-30,08h20,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,N,7,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00097064,2019-07-15,07h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,7,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00097065,2019-06-04,07h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,6,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00097066,2019-05-27,08h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,5,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00097067,2019-07-30,08h10,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. Température hors norme,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,N,7,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00097068,2019-05-13,10h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,5,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00097069,2019-07-15,08h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,7,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00097070,2019-07-31,08h00,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. Température hors norme,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,N,7,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00097071,2019-05-27,08h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,5,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00097072,2019-07-31,07h50,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. Température hors norme,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,N,7,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00097073,2019-07-17,08h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,7,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00097074,2019-06-11,09h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,6,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00097075,2019-05-16,07h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,5,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00097076,2019-07-31,08h40,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,N,7,2019,42.6993979,9.4509187
02B,02B000530,2B120,FURIANI,,,,02B00097077,2019-07-15,07h50,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme Eau faiblement minéralisée.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,N,7,2019,42.6584811,9.4151285
02B,02B000530,2B120,FURIANI,,,,02B00097078,2019-06-11,08h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,6,2019,42.6584811,9.4151285
02B,02B000530,2B120,FURIANI,,,,02B00097079,2019-05-16,09h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,5,2019,42.6584811,9.4151285
02B,02B000530,2B120,FURIANI,,,,02B00097080,2019-07-15,06h40,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme Eau faiblement minéralisée.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,N,7,2019,42.6584811,9.4151285
02B,02B000530,2B353,VILLE-DI-PIETRABUGNO,,,,02B00097081,2019-05-16,06h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,C,5,2019,42.7127571,9.4321598
02B,02B000530,2B353,VILLE-DI-PIETRABUGNO,,,,02B00097082,2019-07-30,07h50,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. Température hors norme,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,N,7,2019,42.7127571,9.4321598
02B,02B000530,2B033,BASTIA,,,,02B00097083,2019-08-05,09h00,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme. Eau faiblement minéralisée.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,N,8,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00097084,2019-08-20,10h40,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,N,8,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00097085,2019-08-12,09h00,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,N,8,2019,42.6993979,9.4509187
02B,02B000530,2B033,BASTIA,,,,02B00097086,2019-08-26,11h10,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme. Eau faiblement minéralisée.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,N,8,2019,42.6993979,9.4509187
02B,02B000530,2B037,BIGUGLIA,02B000529,CHLOROMETRES SUARICCIO,50 %,02B00097105,2019-07-25,07h10,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau agressive.,COMMUNAUTE AGGLOMERATION DE BASTIA,ACQUA PUBLICA,COMMUNAUTE AGGLOMERATION DE BASTIA,C,C,C,N,7,2019,42.6269896,9.4208224
