cddept,cdreseau,inseecommuneprinc,nomcommuneprinc,cdreseauamont,nomreseauamont,pourcentdebit,referenceprel,dateprel,heureprel,conclusionprel,ugelib,distrlib,moalib,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim,month,year,latitude,longitude
02A,02A000196,2A282,SOCCIA,,,,02A00099279,2018-09-18,08h59,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE DE SOCCIA,MAIRIE DE SOCCIA,MAIRIE DE SOCCIA,N,C,N,N,9,2018,42.1896312,8.91128
02A,02A000196,2A282,SOCCIA,02A003045,TTP HAUT SOCCIA,100 %,02A00099379,2018-12-11,08h29, Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE SOCCIA,MAIRIE DE SOCCIA,MAIRIE DE SOCCIA,C,C,C,N,12,2018,42.1896312,8.91128
02A,02A000197,2A282,SOCCIA,,,,02A00080719,2018-02-13,11h10,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La présence de germes coliformes et de germes sulfito-réducteurs est également à surveiller.,COMMUNE DE SOCCIA,MAIRIE DE SOCCIA,MAIRIE DE SOCCIA,C,C,N,N,2,2018,42.1896312,8.91128
02A,02A000197,2A282,SOCCIA,02A002694,TTP UV SOCCIA BAS,100 %,02A00097286,2018-05-23,11h03,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La présence de germes coliformes est également à surveiller.,COMMUNE DE SOCCIA,MAIRIE DE SOCCIA,MAIRIE DE SOCCIA,C,C,N,N,5,2018,42.1896312,8.91128
02A,02A000197,2A282,SOCCIA,,,,02A00099000,2018-10-16,08h34, Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE DE SOCCIA,MAIRIE DE SOCCIA,MAIRIE DE SOCCIA,N,C,N,N,10,2018,42.1896312,8.91128
02A,02A000197,2A282,SOCCIA,,,,02A00099285,2018-09-18,08h34,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE DE SOCCIA,MAIRIE DE SOCCIA,MAIRIE DE SOCCIA,N,C,N,N,9,2018,42.1896312,8.91128
02A,02A000197,2A282,SOCCIA,02A002694,TTP UV SOCCIA BAS,100 %,02A00099380,2018-12-11,08h05, Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE SOCCIA,MAIRIE DE SOCCIA,MAIRIE DE SOCCIA,C,C,C,N,12,2018,42.1896312,8.91128
02A,02A000198,2A282,SOCCIA,,,,02A00080720,2018-02-13,10h40,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE SOCCIA,MAIRIE DE SOCCIA,MAIRIE DE SOCCIA,C,C,C,N,2,2018,42.1896312,8.91128
02A,02A000198,2A282,SOCCIA,02A003044,TTP SOCCIA UMBRICCIA,100 %,02A00097287,2018-05-23,10h39, Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE DE SOCCIA,MAIRIE DE SOCCIA,MAIRIE DE SOCCIA,N,C,N,N,5,2018,42.1896312,8.91128
02A,02A000198,2A282,SOCCIA,,,,02A00099001,2018-10-16,09h35, Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE DE SOCCIA,MAIRIE DE SOCCIA,MAIRIE DE SOCCIA,N,C,N,N,10,2018,42.1896312,8.91128
02A,02A000198,2A282,SOCCIA,,,,02A00099278,2018-09-18,09h21,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE DE SOCCIA,MAIRIE DE SOCCIA,MAIRIE DE SOCCIA,N,C,N,N,9,2018,42.1896312,8.91128
02A,02A000198,2A282,SOCCIA,02A003044,TTP SOCCIA UMBRICCIA,100 %,02A00099369,2018-12-11,08h55, Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE DE SOCCIA,MAIRIE DE SOCCIA,MAIRIE DE SOCCIA,N,C,N,N,12,2018,42.1896312,8.91128
02A,02A000207,2A144,LOPIGNA,02A003005,TTP ST ELISEO,100 %,02A00080504,2018-01-10,08h15, Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE DE LOPIGNA,MAIRIE DE LOPIGNA,MAIRIE DE LOPIGNA,N,C,N,C,1,2018,42.1028543,8.8423072
02A,02A000207,2A144,LOPIGNA,,,,02A00081241,2018-05-17,08h15,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE DE LOPIGNA,MAIRIE DE LOPIGNA,MAIRIE DE LOPIGNA,N,C,N,C,5,2018,42.1028543,8.8423072
02A,02A000207,2A144,LOPIGNA,,,,02A00098053,2018-07-18,08h40,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE DE LOPIGNA,MAIRIE DE LOPIGNA,MAIRIE DE LOPIGNA,N,C,N,C,7,2018,42.1028543,8.8423072
02A,02A000207,2A144,LOPIGNA,02A003005,TTP ST ELISEO,100 %,02A00098726,2018-09-03,09h09,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE DE LOPIGNA,MAIRIE DE LOPIGNA,MAIRIE DE LOPIGNA,N,C,N,C,9,2018,42.1028543,8.8423072
02A,02A000207,2A144,LOPIGNA,,,,02A00099110,2018-11-13,09h12,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNE DE LOPIGNA,MAIRIE DE LOPIGNA,MAIRIE DE LOPIGNA,C,C,C,C,11,2018,42.1028543,8.8423072
02A,02A000208,2A144,LOPIGNA,02A003004,TTP LOPIGNA BIGLIANI,100 %,02A00080503,2018-01-10,08h45, Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE DE LOPIGNA,MAIRIE DE LOPIGNA,MAIRIE DE LOPIGNA,N,C,N,C,1,2018,42.1028543,8.8423072
02A,02A000208,2A144,LOPIGNA,,,,02A00081242,2018-05-17,08h35, Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. ,COMMUNE DE LOPIGNA,MAIRIE DE LOPIGNA,MAIRIE DE LOPIGNA,C,C,C,N,5,2018,42.1028543,8.8423072
02A,02A000208,2A144,LOPIGNA,,,,02A00098054,2018-07-18,09h10,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE DE LOPIGNA,MAIRIE DE LOPIGNA,MAIRIE DE LOPIGNA,N,C,N,C,7,2018,42.1028543,8.8423072
02A,02A000208,2A144,LOPIGNA,02A003004,TTP LOPIGNA BIGLIANI,100 %,02A00098725,2018-09-03,10h00,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE DE LOPIGNA,MAIRIE DE LOPIGNA,MAIRIE DE LOPIGNA,N,C,N,C,9,2018,42.1028543,8.8423072
02A,02A000208,2A144,LOPIGNA,,,,02A00099111,2018-11-13,08h48,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNE DE LOPIGNA,MAIRIE DE LOPIGNA,MAIRIE DE LOPIGNA,C,C,C,C,11,2018,42.1028543,8.8423072
02A,02A000209,2A209,PERI,,,,02A00080657,2018-02-05,11h45,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. ,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,2,2018,42.0049775,8.920963
02A,02A000209,2A209,PERI,,,,02A00081117,2018-04-19,07h39,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. ,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,4,2018,42.0049775,8.920963
02A,02A000209,2A209,PERI,02A002083,STATION DE DESINFECTION PERI,100 %,02A00097479,2018-06-07,08h50,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,6,2018,42.0049775,8.920963
02A,02A000209,2A209,PERI,02A002083,STATION DE DESINFECTION PERI,100 %,02A00098660,2018-08-02,06h59,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,8,2018,42.0049775,8.920963
02A,02A000209,2A209,PERI,,,,02A00099142,2018-11-07,11h20,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,11,2018,42.0049775,8.920963
02A,02A000219,2A270,SARI-D'ORCINO,02A002559,TTP SARI-D'ORCINO,100 %,02A00080509,2018-01-11,09h18,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,SYNDICAT CINARCA LIAMONE INTERIEUR,SYNDICAT DE CINARCA-LIAMONE,SYNDICAT DE CINARCA-LIAMONE,C,C,C,C,1,2018,42.059499,8.8280068
02A,02A000219,2A270,SARI-D'ORCINO,02A002559,TTP SARI-D'ORCINO,100 %,02A00080546,2018-01-11,08h48,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,SYNDICAT CINARCA LIAMONE INTERIEUR,SYNDICAT DE CINARCA-LIAMONE,SYNDICAT DE CINARCA-LIAMONE,C,C,C,C,1,2018,42.059499,8.8280068
02A,02A000219,2A270,SARI-D'ORCINO,,,,02A00081245,2018-05-17,10h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,SYNDICAT CINARCA LIAMONE INTERIEUR,SYNDICAT DE CINARCA-LIAMONE,SYNDICAT DE CINARCA-LIAMONE,C,C,C,C,5,2018,42.059499,8.8280068
02A,02A000219,2A270,SARI-D'ORCINO,,,,02A00098067,2018-07-10,09h02,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,SYNDICAT CINARCA LIAMONE INTERIEUR,SYNDICAT DE CINARCA-LIAMONE,SYNDICAT DE CINARCA-LIAMONE,C,C,C,C,7,2018,42.059499,8.8280068
02A,02A000219,2A270,SARI-D'ORCINO,,,,02A00098812,2018-09-13,09h54,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive.,SYNDICAT CINARCA LIAMONE INTERIEUR,SYNDICAT DE CINARCA-LIAMONE,SYNDICAT DE CINARCA-LIAMONE,C,C,C,N,9,2018,42.059499,8.8280068
02A,02A000219,2A270,SARI-D'ORCINO,02A002559,TTP SARI-D'ORCINO,100 %,02A00099308,2018-11-15,10h31,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,SYNDICAT CINARCA LIAMONE INTERIEUR,SYNDICAT DE CINARCA-LIAMONE,SYNDICAT DE CINARCA-LIAMONE,C,C,C,C,11,2018,42.059499,8.8280068
02A,02A000219,2A270,SARI-D'ORCINO,02A002559,TTP SARI-D'ORCINO,100 %,02A00099323,2018-11-15,10h53,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,SYNDICAT CINARCA LIAMONE INTERIEUR,SYNDICAT DE CINARCA-LIAMONE,SYNDICAT DE CINARCA-LIAMONE,C,C,C,C,11,2018,42.059499,8.8280068
02A,02A000228,2A259,REZZA,02A003039,TTP REZZA,100 %,02A00080727,2018-02-14,11h03,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. ,COMMUNE DE REZZA,MAIRIE DE REZZA,MAIRIE DE REZZA,C,C,C,N,2,2018,42.1247196,8.9470353
02A,02A000228,2A259,REZZA,,,,02A00081027,2018-04-10,08h57,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE REZZA,MAIRIE DE REZZA,MAIRIE DE REZZA,C,C,C,N,4,2018,42.1247196,8.9470353
02A,02A000228,2A259,REZZA,,,,02A00097571,2018-06-14,11h45,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE DE REZZA,MAIRIE DE REZZA,MAIRIE DE REZZA,N,C,N,N,6,2018,42.1247196,8.9470353
02A,02A000228,2A259,REZZA,,,,02A00098155,2018-08-01,10h30,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. De plus, une température de l'eau supérieure à 25° peut entrainer des développements bactériens.",COMMUNE DE REZZA,MAIRIE DE REZZA,MAIRIE DE REZZA,C,C,C,N,8,2018,42.1247196,8.9470353
02A,02A000228,2A259,REZZA,02A003039,TTP REZZA,100 %,02A00099181,2018-11-06,10h25,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE REZZA,MAIRIE DE REZZA,MAIRIE DE REZZA,C,C,C,N,11,2018,42.1247196,8.9470353
02A,02A000230,2A262,ROSAZIA,,,,02A00080728,2018-02-14,08h49,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE ROSAZIA,MAIRIE DE ROSAZIA,MAIRIE DE ROSAZIA,C,C,C,N,2,2018,42.1276154,8.8736846
02A,02A000230,2A262,ROSAZIA,02A003040,TTP ROSAZIA,100 %,02A00081060,2018-04-10,08h06,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. ,COMMUNE DE ROSAZIA,MAIRIE DE ROSAZIA,MAIRIE DE ROSAZIA,C,C,C,N,4,2018,42.1276154,8.8736846
02A,02A000230,2A262,ROSAZIA,,,,02A00097572,2018-06-14,10h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE ROSAZIA,MAIRIE DE ROSAZIA,MAIRIE DE ROSAZIA,C,C,C,N,6,2018,42.1276154,8.8736846
02A,02A000230,2A262,ROSAZIA,02A003040,TTP ROSAZIA,100 %,02A00098156,2018-08-01,12h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La présence de germes sulfito-réducteurs est également à surveiller.,COMMUNE DE ROSAZIA,MAIRIE DE ROSAZIA,MAIRIE DE ROSAZIA,C,C,N,N,8,2018,42.1276154,8.8736846
02A,02A000230,2A262,ROSAZIA,,,,02A00099157,2018-11-06,08h40,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE ROSAZIA,MAIRIE DE ROSAZIA,MAIRIE DE ROSAZIA,C,C,C,N,11,2018,42.1276154,8.8736846
02A,02A000248,2A027,AZZANA,,,,02A00081023,2018-04-10,11h11,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNE D' AZZANA,MAIRIE D'AZZANA,MAIRIE D'AZZANA,C,C,C,C,4,2018,42.117248,8.9219122
02A,02A000248,2A027,AZZANA,,,,02A00097438,2018-06-14,08h50,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE D' AZZANA,MAIRIE D'AZZANA,MAIRIE D'AZZANA,N,C,C,N,6,2018,42.117248,8.9219122
02A,02A000248,2A027,AZZANA,02A002977,TTP PONT D'AZZANA,100 %,02A00098664,2018-08-01,11h30,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE D' AZZANA,MAIRIE D'AZZANA,MAIRIE D'AZZANA,N,C,N,N,8,2018,42.117248,8.9219122
02A,02A000249,2A027,AZZANA,02A002986,TTP VILLAGE AZZANA,100 %,02A00080724,2018-02-14,07h54,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La présence de germes coliformes est également à surveiller. ,COMMUNE D' AZZANA,MAIRIE D'AZZANA,MAIRIE D'AZZANA,C,C,N,N,2,2018,42.117248,8.9219122
02A,02A000249,2A027,AZZANA,,,,02A00081021,2018-04-10,07h38,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La présence de germes coliformes est également à surveiller. ,COMMUNE D' AZZANA,MAIRIE D'AZZANA,MAIRIE D'AZZANA,C,C,N,N,4,2018,42.117248,8.9219122
02A,02A000249,2A027,AZZANA,,,,02A00097439,2018-06-14,09h05, Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La présence de germes coliformes est également à surveiller.,COMMUNE D' AZZANA,MAIRIE D'AZZANA,MAIRIE D'AZZANA,C,C,N,N,6,2018,42.117248,8.9219122
02A,02A000249,2A027,AZZANA,02A002986,TTP VILLAGE AZZANA,100 %,02A00098665,2018-08-01,11h45,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE D' AZZANA,MAIRIE D'AZZANA,MAIRIE D'AZZANA,N,C,N,N,8,2018,42.117248,8.9219122
02A,02A000249,2A027,AZZANA,,,,02A00099160,2018-11-06,09h25,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE D' AZZANA,MAIRIE D'AZZANA,MAIRIE D'AZZANA,N,C,N,N,11,2018,42.117248,8.9219122
02A,02A000250,2A027,AZZANA,,,,02A00081022,2018-04-10,07h11,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE D' AZZANA,MAIRIE D'AZZANA,MAIRIE D'AZZANA,C,C,C,N,4,2018,42.117248,8.9219122
02A,02A000250,2A027,AZZANA,,,,02A00097570,2018-06-14,08h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation et un Ph bas.,COMMUNE D' AZZANA,MAIRIE D'AZZANA,MAIRIE D'AZZANA,C,C,C,N,6,2018,42.117248,8.9219122
02A,02A000250,2A027,AZZANA,02A002985,TTP VIGNA MAIO,100 %,02A00098207,2018-08-01,11h20,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.  Une température de l'eau supérieure à 25° peut entrainer des développements bactériens.,COMMUNE D' AZZANA,MAIRIE D'AZZANA,MAIRIE D'AZZANA,C,C,C,N,8,2018,42.117248,8.9219122
02A,02A000257,2A266,SALICE,02A003041,TTP SALICE,100 %,02A00080729,2018-02-14,08h15,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE SALICE,MAIRIE DE SALICE,MAIRIE DE SALICE,C,C,C,N,2,2018,42.1211912,8.9022297
02A,02A000257,2A266,SALICE,,,,02A00081028,2018-04-10,08h32,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE SALICE,MAIRIE DE SALICE,MAIRIE DE SALICE,C,C,C,N,4,2018,42.1211912,8.9022297
02A,02A000257,2A266,SALICE,,,,02A00097573,2018-06-14,09h30,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE DE SALICE,MAIRIE DE SALICE,MAIRIE DE SALICE,N,C,N,N,6,2018,42.1211912,8.9022297
02A,02A000257,2A266,SALICE,,,,02A00098157,2018-08-01,12h15,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE DE SALICE,MAIRIE DE SALICE,MAIRIE DE SALICE,N,C,N,N,8,2018,42.1211912,8.9022297
02A,02A000257,2A266,SALICE,02A003041,TTP SALICE,100 %,02A00099182,2018-11-06,09h05,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE SALICE,MAIRIE DE SALICE,MAIRIE DE SALICE,C,C,C,N,11,2018,42.1211912,8.9022297
02A,02A000268,2A204,PASTRICCIOLA,02A003031,TTP PASTRICCIOLA,100 %,02A00080726,2018-02-14,10h16," Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation, un pH bas, ainsi que la présence de germes sulfito-réducteurs. ",COMMUNE DE PASTRICCIOLA,MAIRIE DE PASTRICCIOLA,MAIRIE DE PASTRICCIOLA,C,C,N,N,2,2018,42.1398198,8.98425
02A,02A000268,2A204,PASTRICCIOLA,,,,02A00081024,2018-04-10,10h43,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE DE PASTRICCIOLA,MAIRIE DE PASTRICCIOLA,MAIRIE DE PASTRICCIOLA,N,C,N,N,4,2018,42.1398198,8.98425
02A,02A000268,2A204,PASTRICCIOLA,02A003031,TTP PASTRICCIOLA,100 %,02A00097482,2018-06-14,11h25, Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE DE PASTRICCIOLA,MAIRIE DE PASTRICCIOLA,MAIRIE DE PASTRICCIOLA,N,C,N,N,6,2018,42.1398198,8.98425
02A,02A000268,2A204,PASTRICCIOLA,,,,02A00098152,2018-08-01,08h30, Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE DE PASTRICCIOLA,MAIRIE DE PASTRICCIOLA,MAIRIE DE PASTRICCIOLA,N,C,N,N,8,2018,42.1398198,8.98425
02A,02A000268,2A204,PASTRICCIOLA,,,,02A00099159,2018-11-06,09h45,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE DE PASTRICCIOLA,MAIRIE DE PASTRICCIOLA,MAIRIE DE PASTRICCIOLA,N,C,N,N,11,2018,42.1398198,8.98425
02A,02A000269,2A204,PASTRICCIOLA,02A003030,TTP SPELONCA,100 %,02A00080725,2018-02-14,10h00, Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE DE PASTRICCIOLA,MAIRIE DE PASTRICCIOLA,MAIRIE DE PASTRICCIOLA,N,C,N,N,2,2018,42.1398198,8.98425
02A,02A000269,2A204,PASTRICCIOLA,,,,02A00081025,2018-04-10,10h11,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La présence de germes sulfito-réducteurs est également à surveiller.,COMMUNE DE PASTRICCIOLA,MAIRIE DE PASTRICCIOLA,MAIRIE DE PASTRICCIOLA,C,C,N,N,4,2018,42.1398198,8.98425
02A,02A000269,2A204,PASTRICCIOLA,,,,02A00098154,2018-08-01,09h00, Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE DE PASTRICCIOLA,MAIRIE DE PASTRICCIOLA,MAIRIE DE PASTRICCIOLA,N,C,N,N,8,2018,42.1398198,8.98425
02A,02A000269,2A204,PASTRICCIOLA,,,,02A00099158,2018-11-06,10h05,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE DE PASTRICCIOLA,MAIRIE DE PASTRICCIOLA,MAIRIE DE PASTRICCIOLA,N,C,N,N,11,2018,42.1398198,8.98425
02A,02A000271,2A011,ALTAGENE,,,,02A00080701,2018-02-08,10h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE D' ALTAGENE,MAIRIE D' ALTAGENE,MAIRIE D' ALTAGENE,C,C,C,N,2,2018,41.7064948,9.0704091
02A,02A000271,2A011,ALTAGENE,02A002971,TTP ALTAGENE,100 %,02A00081156,2018-04-24,10h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. ,COMMUNE D' ALTAGENE,MAIRIE D' ALTAGENE,MAIRIE D' ALTAGENE,C,C,C,N,4,2018,41.7064948,9.0704091
02A,02A000271,2A011,ALTAGENE,02A002971,TTP ALTAGENE,100 %,02A00098126,2018-08-01,11h30, Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. Une température de l'eau supérieure à 25° peut entrainer des développements bactériens.,COMMUNE D' ALTAGENE,MAIRIE D' ALTAGENE,MAIRIE D' ALTAGENE,C,C,C,N,8,2018,41.7064948,9.0704091
02A,02A000271,2A011,ALTAGENE,,,,02A00099059,2018-10-23,08h45, Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation et un Ph bas.,COMMUNE D' ALTAGENE,MAIRIE D' ALTAGENE,MAIRIE D' ALTAGENE,C,C,C,N,10,2018,41.7064948,9.0704091
02A,02A000277,2A018,ARBELLARA,,,,02A00080516,2018-01-15,09h05,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,N,C,N,C,1,2018,41.670379,8.993218458643124
02A,02A000277,2A018,ARBELLARA,,,,02A00080597,2018-01-23,09h10, Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Teneur en chlore libre excessive.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,1,2018,41.670379,8.993218458643124
02A,02A000277,2A018,ARBELLARA,,,,02A00080617,2018-01-31,09h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,S,C,S,C,1,2018,41.670379,8.993218458643124
02A,02A000277,2A018,ARBELLARA,02A002972,TTP ARBELLARA,100 %,02A00080892,2018-03-08,09h50,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Teneur en chlore libre excessive.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,3,2018,41.670379,8.993218458643124
02A,02A000277,2A018,ARBELLARA,,,,02A00097235,2018-05-24,09h50," Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.",C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,5,2018,41.670379,8.993218458643124
